Name,Type,Tone,Syllab,Jitter,Shimmer,HNR,MFCC-1,MFCC-2,MFCC-3,MFCC-4,MFCC-5,MFCC-6,MFCC-7,MFCC-8,MFCC-9,MFCC-10,MFCC-11,MFCC-12,MFCC-13
28-a_h,healthy,h,a,0.2795614123536698,0.015605721455223098,26.26162661183231,509.05275278367367,116.24821928821379,-62.09922969529942,-36.767020471286756,-34.7553766590987,-42.788230743002885,6.733744101015983,14.359265654875395,6.6934451352268916,27.43350997529289,-19.957429686931775,-11.26749558047944,-20.20367457325182
997-i_l,healthy,l,i,0.540794798158509,0.053599936858269394,22.536221734374276,508.8263389342404,128.1835334795296,-61.28732751209425,-54.598674093508826,-30.458121758513823,-38.19981719024884,5.947160537439462,3.537763568332508,13.981950145244916,41.7717394382258,-35.4612097698402,-5.578899636921033,-27.64926845330824
1069-u_n,healthy,n,u,0.2814059854286268,0.021665714754608836,26.44550159565349,497.8386993422417,133.63938775736133,-44.185507022251805,-55.96412408445895,-29.67598419730834,-37.42099124173835,-9.396575818069216,4.476636007107949,17.222143635382007,48.284070984012445,-38.590181167831034,-7.331487493314057,-17.010664705845457
10-u_n,healthy,n,u,1.120217983396235,0.19677280197620153,9.185578732290388,507.6425894985568,123.7466894397441,-61.86632246827678,-42.48241009546608,-17.07220922331813,-57.57160676165218,-6.606026743005852,16.69606645830988,12.079261158360733,46.14982749963931,-37.05818051230523,-11.67311271452828,-8.45711093270246
705-i_n,healthy,n,i,0.14856587750304429,0.029337077219125842,26.098899987792677,507.3490454033522,125.35780792653173,-67.11271033112652,-45.862960050917536,-3.970836787730164,-50.23879746329487,-11.712050750629547,11.260353081436367,14.884242813579153,33.29567051692326,-22.539360254944796,-8.626466927076507,-17.514070309004804
1111-u_n,healthy,n,u,0.36165561620418996,0.015390026548784415,26.632485489401347,507.704279544092,127.26499452157526,-61.05915707112996,-53.83411974799475,-13.707834519383447,-42.470873390336465,1.2378688773154103,2.4126384825098484,-0.8845741797736792,49.50063442353421,-23.607876721892666,-13.941810051526108,-18.80130484306906
1079-u_n,healthy,n,u,1.1679636564920777,0.031215918339072148,21.297602111652473,522.1104139946925,123.67468359816681,-64.66479652374888,-39.18416111743127,-18.41389712106143,-37.80640994750851,-1.2894613685099081,2.600138178836822,-0.645672238655937,46.70355526148157,-28.14798638486261,-6.349186733268294,-22.73381899178334
987-i_l,healthy,l,i,0.30261061380455095,0.01646587403268304,26.6115779268104,496.09914910630283,112.99139310481495,-60.30772091360855,-42.77588655630014,-6.861838644973783,-53.64400397422595,4.201733687550782,7.338832114792236,-7.575241581077858,42.25599506280959,-27.7064107412897,-2.0754085914480633,-24.242569112563924
1101-u_n,healthy,n,u,0.29096033512639946,0.015321050718814839,32.92438272584272,494.27079497532225,110.09270575412452,-53.46537941000096,-47.48391807701151,-12.075343016445384,-46.456215725294356,-1.3466927973792053,0.6993444704802236,10.982052737288779,42.34275080353247,-39.647786620053054,-5.216188950340911,-15.644577180461743
811-u_h,healthy,h,u,0.2494473181650868,0.014310518161484364,32.3532768044462,494.392470017498,116.87750965188418,-57.29993272381236,-55.86619567560574,2.444422271225278,-47.44258049524543,-3.1289219889810447,1.1467072224827248,6.0147206714388695,46.13715311442702,-41.168058509285515,-7.380958822129859,-19.20275285025092
969-u_h,healthy,h,u,0.6812786806215331,0.021913568949487486,30.740896149326286,493.6088990652798,108.39010497076293,-62.8087628411168,-24.59093718635132,-6.137109018976979,-62.781019764492655,3.4412526286155902,-0.0671754502403985,10.518462683519928,33.21346058713668,-38.736609613779905,-9.42768923897437,-11.981872022277939
81-a_h,healthy,h,a,0.21238950425422587,0.011661367654202613,27.214434177771825,502.9429518208439,105.06832935501414,-75.83002517322315,-17.776470628883573,-2.7660068240435614,-55.979034396287254,-3.1679318010324025,2.569408276709119,10.323715521744578,30.508399760884192,-38.57702974346966,-2.148478239995221,-15.97655713344847
36-u_l,healthy,l,u,0.36148263512262446,0.022403586025822642,28.875217449898795,496.6193295110457,119.6002621367858,-59.19457538099533,-33.23394732267127,-5.090806162155673,-50.39415127796265,-13.545145765035453,3.6574703644686544,20.95892509889627,26.217614088912597,-28.839146516778392,-5.310893071433213,-28.855487796082905
733-i_l,healthy,l,i,0.23509807123411117,0.014010644957150773,26.635761343104043,499.22286843527434,133.1784432353064,-66.00637551383937,-37.09813280885143,-3.5550061170799054,-38.48974488459605,-16.706457084435637,4.14937849701419,24.04727793960694,34.212029245167884,-36.11451253009864,-13.33098493937111,-9.790851822720892
91-a_h,healthy,h,a,0.20133743571200033,0.01084308781987144,29.93593456646636,489.8775303525563,128.54037869044618,-40.11295024319561,-36.191051242470635,-3.714131392437782,-28.309698611759472,-11.314757736384571,-1.4669608057799017,7.492372014296588,42.18740934676029,-16.96014199648481,-1.9086587353274211,-25.635610619203028
26-u_l,healthy,l,u,0.8397201032881974,0.11078495712976026,16.333715577415912,501.09262068064635,126.83260953956741,-54.27987784199231,-19.41522189308836,2.693732596735,-39.78527266444574,-18.80172444287905,9.500728483203591,7.554622619888132,44.69228023066063,-15.215360254073627,-6.365819100930139,-28.61947658773738
979-u_h,healthy,h,u,0.18922992730367358,0.011775754719332888,33.61981328476561,495.4339467533747,139.7294865110106,-58.75767068259742,-20.173693943159606,11.161689423114588,-31.820692953542956,-27.41350186132728,-5.661569099193418,15.279113324721294,42.1327737379623,-11.36955308295379,1.7472233099599066,-35.69973529744514
1082-a_n,healthy,n,a,0.41121375752920863,0.024827623844539775,23.60998242711333,483.71847580101206,129.49614276416713,-53.74522581446565,-33.23635805002428,15.997393414933587,-44.069160404428246,-12.024663634223778,-5.828592473136613,3.0520657661233805,50.83072770385734,-17.366668929164646,-1.7977463058809313,-33.080852074524365
736-a_h,healthy,h,a,0.2663265840615705,0.010347559982096122,31.47412486356393,468.54274157138536,126.06237281860083,-56.40769560946195,-24.951925699735064,15.069201827252645,-50.501320619361536,-14.403831168237936,-15.658810179271121,6.026095475043114,55.61067540145666,-43.06898292836671,3.3309840428663335,-21.50523812135374
94-i_l,healthy,l,i,0.21965090117543085,0.02097065334371903,24.179100728475476,477.6154709074223,134.7746872999845,-66.77227973073566,-30.0544627559631,5.572575980225146,-41.72734854304536,-21.08068337329328,-14.867482603374476,13.727996083959884,32.1270970894144,-26.591045219608105,-0.4757369906208453,-26.25567419562205
84-i_l,healthy,l,i,0.47891897194226607,0.02922785846740839,24.797872722381396,470.82441616805477,135.57352128977047,-45.61237125926417,-41.99549430106197,-5.937056286572439,-31.217240539726713,-16.584220753776936,-14.69745508316258,6.706806872186945,34.2049664929143,-36.182538581831345,7.222391318070361,-15.324046388533041
1092-a_n,healthy,n,a,0.5151072477338996,0.025004310164420805,22.887157738655752,476.1570572423163,136.88396441407565,-39.84121578113939,-51.807648912685764,-7.077251870865808,-29.371195498747316,-11.651399577991516,1.8609888879337433,1.5298049518912613,44.6733572654487,-35.34431559641206,6.269477890454212,-25.14398275555664
1013-u_h,healthy,h,u,0.09865370475729757,0.006274851879947909,37.85498808284921,487.65854139865377,139.4595685159503,-40.99293185268164,-47.60829296087866,-9.785578480229855,-23.029508250734384,-10.674550242382438,-1.0372204549955946,12.547779585334677,44.9638083991173,-32.11725639886207,6.757775788033001,-12.417161171785049
982-a_h,healthy,h,a,0.19660703071397143,0.014212654284640185,28.942340322190198,476.4403642544829,149.61732988809263,-29.100695334283827,-33.531285071342324,-12.144773817089895,-38.63511503884135,-13.03732093396642,4.973166604650672,9.597287136539759,51.810887899802,-21.267311570898343,2.593131355562825,-23.182228853729892
1003-u_h,healthy,h,u,0.19653786165884607,0.014318447644880892,32.119484536439266,492.66102490276865,138.77896063425845,-40.96596148949693,-29.101376239495238,1.7601330673813003,-41.130923890218426,-26.968628183634532,4.727988723891752,4.863658508514547,54.620319170076556,-17.60532542490849,4.284331031051849,-25.322525166343688
992-a_h,healthy,h,a,0.5161983530271663,0.028824241723860066,21.756256276742526,481.2737815129059,140.20668593084227,-36.23020031501285,-31.943300972882664,2.5164572284238353,-51.07239418962549,-42.21251361523885,-0.3501835542478773,30.319822256357906,55.359831992392394,-29.17791878319386,-3.8710851504585655,-33.058276200696724
710-a_h,healthy,h,a,0.41375708167663483,0.04305366995368822,23.33894089285822,486.9338447556264,130.63669512165595,-44.45604440099375,-32.930098939263075,-6.013106589732001,-54.0234251902266,-31.595903025431625,-4.353596827420088,23.35236985408295,55.39891784609573,-32.82480935332819,-2.8537994578627135,-30.685426485624262
700-a_h,healthy,h,a,0.6173498702659675,0.011884822191763627,26.76510297047974,506.91809178617325,127.2572208755068,-54.72330959647607,-57.606104911645886,-13.424932355816846,-36.41524582268711,-28.23467953908185,-1.6999896253748545,29.85302338289963,46.60688490005734,-41.79990256024901,-1.008670482451297,-27.927236049674885
678-a_h,healthy,h,a,0.3550925206916312,0.026013010004717344,21.938596488306263,500.7405683402243,126.7718737036414,-47.127319004414616,-59.7161513457789,-22.990253541115816,-41.61855645189408,-17.537554383870336,6.67120412033071,16.002116138072363,49.62568461510716,-37.35273988569032,-11.309277846148415,-21.195256459335877
145-a_h,healthy,h,a,0.23991921885987685,0.014948735278061362,26.4537681915085,498.1875932485191,141.25718640625297,-57.70930204741322,-64.9846209652441,-12.522071504549132,-50.48874528701802,-21.563004860361044,14.198202450828749,16.95418104355394,56.7547935085544,-47.327745537681594,-6.541567397034314,-12.893041034211036
94-i_n,healthy,n,i,0.3506339463122063,0.018388885255683343,26.267724475368677,501.13386962227526,156.20878421748233,-58.40575899692823,-61.406212336457955,-23.698964991144905,-54.32945234565252,-19.1625289148541,21.008430083951687,35.259808745620035,43.33655943823722,-54.77559844474209,-4.768481411643634,-12.487213324013922
1082-a_l,healthy,l,a,0.4488802123280684,0.03368857267782909,18.940305009221255,512.8739782348417,162.9429300785915,-71.22636002867688,-62.39309085621438,-19.657904336110605,-45.987983322633625,-14.416749892470637,15.621634584920013,23.156457340666243,30.200672750072385,-26.607971714751667,0.03682806393464588,-17.88837598947781
1035-u_h,healthy,h,u,0.331760625363466,0.026223034557183375,29.68694119437943,516.7785991943076,155.19415414466124,-67.49281638873431,-60.24082197986023,-10.880549355056264,-48.9406723129931,-34.65991924264541,27.13167574717238,19.537285335474397,52.465265941650415,-27.540485555897547,-15.769837675720943,-25.739017752370188
1092-a_l,healthy,l,a,0.6931445412969222,0.02635074005524228,22.579733133436747,510.32292978884664,151.98421007632692,-62.156929053812796,-62.37930163203589,-22.49139089644248,-48.031651230340294,-23.810562821085398,8.019218497686907,41.50182228142397,47.61933024737418,-52.527128273684205,-2.824320702244858,-12.214878554387665
1025-u_h,healthy,h,u,0.3258836332976245,0.03705497732079592,26.99222083362582,505.04990936234356,162.8593982262271,-62.347136831699856,-66.06928092107898,-27.184913018019195,-55.26213356761663,-11.392983635950088,7.523725750660844,41.49677183479614,48.64099497906245,-54.134619253674884,-28.2161231160965,-2.5611128193858974
84-i_n,healthy,n,i,0.3055601468463221,0.02068269548739744,28.628368747177984,511.99418907627717,166.8717922603847,-66.82335471253566,-77.11880397216437,-12.369011092761575,-51.62252720688588,-22.90588537556232,9.836345482035696,41.49245587334968,48.77105697072363,-60.402558119213076,-15.60374702996069,-10.782917467332199
36-u_n,healthy,n,u,0.4375789085470326,0.032925572293059355,25.606769227385133,508.67846799521385,166.52422971810986,-71.7044934164096,-70.98148263007857,-9.464579025935311,-61.43853265152859,-18.359818853465338,19.412520070864254,41.33142313257825,33.907864983008906,-48.82351926622208,-10.022757270492303,-16.20356206180761
1097-i_h,healthy,h,i,0.19916981394716496,0.02324001509392353,32.64379821573504,506.3341887186183,161.5928576526929,-56.47813106266273,-69.68427257480258,-11.621335169109226,-56.50378308392774,-23.64778031562252,11.640797563969606,36.74926616856219,44.78101320797695,-38.405589747602384,-12.788420227309981,-20.95960725351711
683-u_h,healthy,h,u,0.23527342477032806,0.016621414353893735,32.6315664735915,509.3545144599883,147.41339188364952,-42.71396541237888,-52.79368519842443,-32.331104766541955,-42.1542596339513,-26.60500846353078,4.5629240131451425,53.7765886352246,43.93583023223204,-46.92587662253686,-15.975301605865244,-18.39475020507987
26-u_n,healthy,n,u,0.8397201032881974,0.11078495712976026,16.333715577415912,506.2636515319457,145.76341420734934,-64.02918584534467,-34.85039431248926,-19.61414731721243,-61.352759434187625,-12.828569976298791,9.82819368039828,36.90161254946678,41.51042779983332,-37.31110397087915,-6.178073934991879,-22.211591835631904
733-i_n,healthy,n,i,0.353326707110129,0.014686908401136348,24.10287141172536,492.35361477636303,140.43941430082018,-41.756359727245,-43.22756129967628,-27.569433421064883,-52.053710098144286,-15.638873018016515,7.973463687822544,35.16966449302927,39.973495946154834,-36.17629539350743,-4.190561573169607,-20.179977915385223
837-u_h,healthy,h,u,0.10478355474242693,0.010512576527768653,33.84321298083341,499.36663006451613,120.95524541198152,-41.38889790231492,-40.302448431336956,-21.750060794205105,-37.17719119410269,-22.59561105503228,-6.879196375734352,25.175958921333635,51.90889820291105,-31.868869617243547,-6.65855418532357,-13.355173136769375
1111-u_l,healthy,l,u,0.2850582226416688,0.01377555507788847,27.64689948327085,499.23796834455624,127.14942269877044,-53.072123799659565,-40.38987021278698,-26.2148133854018,-34.264786832056714,-7.91371108352924,-9.81416568705912,10.5380248388675,54.510047317662355,-26.69493253034503,-21.396104968702126,-5.7979078916581415
705-i_l,healthy,l,i,0.18480080834964893,0.01922091190513807,28.976716932386925,498.8499035611048,120.8085688112096,-54.982072482890544,-35.795900142608005,-15.894597031254747,-40.92524799054435,-24.615845867291426,4.440137849717111,23.172649032727996,43.50367265821795,-27.44232358324311,-8.896378970363731,-24.28263516752405
10-u_l,healthy,l,u,0.4187653030662845,0.14816992331707193,13.446326937195117,498.140522161404,122.98947075206544,-60.82188258160777,-44.959940577241525,-14.837889269593255,-30.40000040905302,-14.828131650143778,6.991245470316631,23.55282254167322,26.4715453299014,-26.199152025534875,-3.5652916420079492,-21.28682266356234
1069-u_l,healthy,l,u,0.40575812977306797,0.026611231501593585,21.3357391729441,492.2381837103486,139.16392124033365,-52.75956492605988,-43.895922383194616,-20.23153283820929,-30.23151000176607,-16.789339617909587,15.806535423690192,20.520031669220373,30.856151782844783,-22.585744070683457,-8.05975551318905,-16.731983165192048
2431-a_n,functional,n,a,0.47474210797621136,0.031444799812920525,23.809336275380588,376.68955144581696,27.285334359662546,144.18693262210385,151.74785886498117,79.69621526426062,-31.75291170211616,-63.0897022418266,-36.600848675849335,-26.022764058577568,-6.5665589185179485,-38.21453956099387,-26.344695764874757,-28.488323443588072
2417-a_l,functional,l,a,0.7446011272920745,0.10914666158019855,14.048695082035458,377.458341165057,23.13317030732205,151.7963216364076,151.72981512794834,74.75347047085812,-20.95197077128472,-73.42301457678083,-40.4789850455774,-17.481832988837972,-4.6546695299241065,-40.48322020670979,-18.93196622277268,-33.8314662053501
2112-a_n,functional,n,a,0.42041078724118824,0.02954973008241178,22.395807399352663,355.1107080209117,28.460826406749856,168.43379585639082,137.50932632832323,86.1712551673413,-28.05835609691136,-75.95754228696981,-44.09039998766285,-18.516287061333625,6.223226336949352,-40.90452992793394,-19.979631833203157,-32.03506814607869
1326-a_l,functional,l,a,0.4177184138653857,0.0258644705466552,22.509421002046768,367.3135930615092,37.77466487565908,155.27115654999687,136.32441629294604,95.27324746453493,-37.52007384309512,-76.29078050522662,-41.96716929300385,-19.966903396204593,7.452901849618062,-36.34675212207602,-19.937581869871657,-39.34803211900421
729-u_h,functional,h,u,0.26532573609921084,0.020391108468361663,30.58429447431693,371.22065977355214,43.82712549964019,136.0890008433913,145.29522245174405,95.50809574368401,-47.629172966784296,-76.03399622890248,-35.28582298076961,-24.062292597876386,-5.702572653105662,-23.180786476282194,-31.690150213929574,-35.86381049055322
1659-a_h,functional,h,a,0.3695036507807324,0.02390562076371264,26.322812930961156,363.13181484847274,41.179957388409996,145.1905485852275,134.82431327589725,97.90174027509794,-51.95047293694233,-71.30802161680836,-43.20376723139867,-21.739523600506278,1.285792208922297,-36.84560735070957,-27.870901521312703,-30.44171973934518
1415-u_h,functional,h,u,0.7875403645316698,0.033729399205761575,29.168418282685305,367.5839654907543,36.26562297633795,151.73491027747718,130.77559436976475,89.53947337285629,-36.54285576738959,-87.24326725245938,-25.884259085975792,-32.1900790491854,0.5002626194132631,-34.562723639822856,-33.69625748191323,-23.910391360018505
1328-u_h,functional,h,u,0.2399615410666152,0.017710754335114768,29.047878632467985,364.07646736281225,46.45140165694343,150.94310281604456,121.73383067471111,98.6909784228665,-36.50352850234023,-87.71215663230092,-23.075048769275764,-30.90427527775093,-2.883873533306005,-24.029421646883947,-38.91069341154527,-18.647705741937347
1798-a_h,functional,h,a,0.22213440740247176,0.018235118393278724,28.651200616501423,370.42302899653293,45.76029615059102,151.77763125094646,120.12786216882164,92.46500109481197,-33.22589063945279,-87.3146173436977,-25.067294485163576,-23.111882022232596,-8.146156979146303,-17.575536454113017,-39.56698002666652,-17.29284732009714
1240-u_h,functional,h,u,0.1863096334128684,0.012230007922719218,35.784490738450174,369.2584633781377,39.961856874156624,161.51667956508055,119.68871863874261,88.83641050872333,-28.77943628751142,-89.0275380749211,-21.471675819263385,-26.508723666460988,-2.8936571396087984,-21.012222792805872,-35.92633397089617,-15.31867111777312
727-a_l,functional,l,a,0.4286784326272682,0.02487098434601436,23.4347432988085,361.4732001547953,39.07726747114196,160.3874011720965,115.12869689115593,88.58712953736863,-20.66114145518611,-89.25183037116783,-27.208386328310944,-33.221482457071026,3.277949902495193,-21.312608116967738,-40.26235654499199,-15.674463204641476
2445-u_l,functional,l,u,0.2823622010518174,0.015495447987306751,31.031077797453353,361.38897445862216,47.518970818041524,153.68711299504417,111.20314258093397,98.94339619036137,-26.669053761380095,-94.1741179977724,-29.97781427801985,-24.142993405706385,-4.587675853358437,-19.742093317329932,-36.604940579511805,-21.387843930470503
722-i_h,functional,h,i,0.3384890158813711,0.022091005049611843,28.632004185228553,354.8832807052775,47.079953376897244,144.2812204906267,124.14152743586288,90.11637624713744,-28.406588361272693,-88.06523248336505,-29.118647000859152,-25.496672491817755,-11.150174698750195,-20.297032726152764,-35.90490964034776,-22.30092830372843
2419-u_h,functional,h,u,0.36221714555900075,0.011604858479402904,34.01220638295869,357.36231330682597,47.37499782747262,143.80364580617695,113.21972829305665,106.09809550832333,-34.136756089183876,-93.83811403058044,-24.804691666127333,-34.029756043296345,6.099411975972201,-32.73722075135553,-35.83616020479754,-20.269025946968213
1258-u_n,functional,n,u,0.20513624726146884,0.011423071145984657,31.513594989547595,356.9351104807632,43.02952346906264,157.0667728517836,113.56410950177995,93.94550438376272,-32.214981314853176,-92.86041581982234,-30.016866032545835,-27.036259255990103,1.8870991363982164,-23.84999561259512,-37.86761487440562,-23.22524753590491
2427-u_l,functional,l,u,0.5393424279589083,0.02940293140310149,26.10068775623771,367.415689988296,34.98494588926403,163.3650602988839,114.2992493951174,84.97208125398333,-24.650108064289864,-96.89489207855092,-31.620429787998525,-24.933484552485776,-1.593946230511813,-17.332569596725897,-41.66141644478325,-21.775608395038077
1966-u_n,functional,n,u,0.17985677275489875,0.02103945403912441,33.42781303225373,374.92308149027554,38.88327710800961,156.22469977041152,104.32456019761656,102.93763390922831,-36.22300433261876,-94.20816761288991,-16.645346099664128,-31.020663829333,-13.086855550016699,-15.007081154530866,-36.889613567363725,-31.517661346296705
2429-a_h,functional,h,a,4.787319032997452,0.1437014904193138,11.000537790429302,374.8754215429297,36.21005844035058,142.9148545304865,122.94548978532058,94.07620144023157,-43.1013960388068,-90.14850082720544,-17.017318449061534,-39.52899202561063,-7.444377487715279,-14.704704505141894,-39.963500251491894,-19.306321953722875
2314-a_h,functional,h,a,0.5144354615421783,0.0395787588864364,19.8922749458054,384.0005444250829,37.181183177676154,138.95470372267238,118.82348190738867,93.20700493277303,-40.793383714613725,-88.01572341455,-22.347542933361606,-42.40231367004614,-7.717567558784676,-0.9050956141372772,-46.67162375214946,-27.096708797468665
1318-a_h,functional,h,a,0.22856356553063598,0.019793309221756133,28.188667528012378,378.4524703319734,41.50268683970466,138.63591361567973,121.16793597149696,87.60189663407334,-38.85495128213196,-91.99958490027527,-28.368813068123334,-40.07484346426703,-5.999810678909011,-10.39290532494838,-35.11441081398454,-24.07987397914804
1435-a_h,functional,h,a,0.20988699711851455,0.02634223957694017,29.320927862835475,378.5304806114515,46.015106740294016,138.35740158524112,123.74858468754222,84.69647228327914,-38.341055382020514,-100.29119865915584,-25.410600509424345,-35.477459144700674,-11.322527669658253,-7.9231245517991695,-38.67796665078702,-26.474868676344762
2327-i_n,functional,n,i,0.304691271760372,0.02171081122348517,27.2336150815329,373.5490222846102,49.847512920944595,142.61515650531499,112.06921180628055,97.9258331198478,-55.404314939170824,-92.91786409268781,-24.13756832355037,-40.0585591565414,-4.693414839314919,-11.904800050857997,-39.287114685838226,-17.130104698964075
2297-u_h,functional,h,u,0.08826720357774683,0.005875139906597376,40.50184636949661,381.9709095098062,42.48910292690563,150.98358184222852,114.39563935556745,92.94629856011957,-48.92745399947502,-101.00293164711601,-22.351950308349657,-43.31218806164388,-4.427728784805339,-9.52688025841826,-38.72893460890481,-20.1505047456316
1827-a_l,functional,l,a,0.4244597479095386,0.02603571909163724,26.59398749775005,380.3393909258786,38.24145520814721,155.4437573706287,115.00024988691234,84.27622414404277,-43.260931964650446,-103.33336187275049,-18.955859084202814,-49.25037923545116,5.913422271491154,-12.642974640916638,-37.78328200012467,-22.92593365100668
2481-a_l,functional,l,a,0.32731971090049283,0.014176567576678404,25.55556847611669,376.2721873878424,29.038196150865552,156.09160528110675,123.0229986982135,81.54713978972711,-45.630018748646805,-97.9174701322194,-19.9592916870597,-54.44326313546476,5.8222842806970245,-7.2935872330056455,-53.01339787293706,-11.258360694134343
1801-a_n,functional,n,a,0.2494179053800192,0.03327163650858027,27.04595977717462,377.17760600334816,22.857768358392004,156.86676351811826,133.43291085404547,82.45495628614003,-48.910428951253465,-93.71949801444093,-27.83276546795732,-44.910501140780795,-3.43555522677808,-7.812522201072848,-43.3898620759862,-17.012391483527743
2524-u_n,functional,n,u,0.27154151269089044,0.017610064266145746,30.797201009795067,379.1374165559954,22.46801886786987,150.4779919370203,129.50154446829623,81.68532320964565,-51.411528734388206,-84.64198822901115,-32.40057640968841,-46.08241799626988,1.4722920882409376,-16.77413861034075,-42.8309368259876,-18.1878382477731
1552-u_h,functional,h,u,0.4956718275100454,0.018323549569422875,30.037135678971747,380.6380607332559,15.950936301020636,153.12800502066142,120.64012443764742,82.18909504708128,-46.01906974859277,-88.16151528419469,-27.26072917058524,-48.05599691757402,-2.7597456570272456,-15.698708712392767,-43.01024667712004,-23.627104803423016
1281-i_l,functional,l,i,0.17563688924842685,0.010709262599643691,32.33355371956806,377.23930237270883,14.136291322954374,158.98370784091372,118.38377490319715,82.24153322493974,-40.373571789444355,-98.29872467289277,-27.915391769347977,-42.19278507217357,1.987800656912535,-19.814779968710603,-46.523289288345524,-15.963673759154487
2357-u_l,functional,l,u,0.2443497008878209,0.01961023780996072,29.345909877394018,376.71023234415196,15.12246751020967,152.44899487629462,120.37419389080368,82.75792379116822,-43.986055426023725,-96.93950640734235,-25.307918982444264,-39.51698785504234,2.6177038922002396,-20.52937798575996,-50.58490274846177,-19.46828328093503
718-a_l,functional,l,a,1.0112554839299717,0.06415589632339955,15.701683437052084,370.67060137736956,23.01429685649309,146.02071944011715,108.98373966077574,101.83123966739443,-56.43579016772368,-107.3952369202768,-17.194549802476978,-36.31753431026841,-2.2984832546139273,-17.9508767455549,-47.76508194963229,-30.223553151490094
2502-u_l,functional,l,u,0.4449042329439374,0.020491174848943913,24.669989718451717,382.15922011323187,24.354429024694454,144.91546111597438,110.1288389124651,103.53603212655085,-57.32347490098837,-111.9459547607678,-13.611825514858669,-35.4258568362271,-3.2447690198308763,-8.94012078912575,-48.86823783086923,-40.68963495435775
2231-a_h,functional,h,a,2.6830926512010147,0.06646824725046269,13.909410256711672,381.23673146293885,9.24014453680681,148.23666596109945,110.90742346802173,91.02394575195748,-42.78865989893016,-104.87165014585088,-29.238522549756034,-38.95555053366432,7.657322408318134,-26.583088438893135,-48.06422854115225,-30.583402651038664
2359-a_h,functional,h,a,0.24541071707946915,0.01146112217893362,32.251312232766935,388.12311568216427,27.607560427673416,139.38566658643796,109.94022764854182,100.52237645392769,-51.90660744991102,-100.9148086982048,-26.189127784533767,-43.347382844818966,0.039739861020414935,-21.581106197291863,-43.42185487700699,-33.79604595851882
2310-i_h,functional,h,i,0.2512208996159734,0.016296248491790215,28.772016762385228,383.4244348672447,18.486467374487844,151.0144070504089,115.349059215981,88.65269212635819,-45.19023225079282,-106.256164201167,-26.495499635337158,-41.0924845002219,-0.23165089988786747,-23.312574240463647,-47.5225297571742,-25.837286730002955
1309-a_l,functional,l,a,0.30158667689428315,0.014835198065352093,25.916379631020327,372.0675943716866,23.50234955585734,153.76497727735958,106.77946494697267,83.76373282645001,-36.43011074678675,-107.06737654553237,-32.254139077132095,-36.11656828280488,-9.560548665457091,-18.32234497943929,-44.547190117050675,-28.541837974181632
2457-i_n,functional,n,i,0.1716924281911084,0.00972637110930647,27.537085113499042,381.64105583420445,9.699905661497898,154.36364944942497,108.39917355024508,77.37820977232579,-30.848321084290895,-105.45265369708729,-24.65190967312272,-38.80452210863527,-15.43155368636172,-16.20639718724493,-51.91218610640365,-24.556691634463007
1645-i_n,functional,n,i,0.16730206412829712,0.012492706639294847,29.02450157645734,391.4175281099521,31.144814814292303,146.51618750552691,96.13964010324693,98.29483272749232,-42.006860575874725,-115.9415360122106,-14.923389244589544,-44.50499540675442,-17.130636536883433,-9.485807637715531,-48.90290677795436,-34.061394224062546
1742-a_l,functional,l,a,0.4742139177029291,0.020969749894350725,24.566377320359567,382.2626563359153,21.856595916846338,157.85365243847485,96.88935167439584,90.61931401276252,-45.85749830412203,-107.72078417688094,-21.248383302469268,-43.76282277375812,-8.32648290300148,-23.062807531743257,-48.93422623282618,-24.86833472885032
878-i_h,functional,h,i,0.3435071529421685,0.015605395143146003,29.567511246856554,393.63295283921855,21.525522318108752,143.9571416002467,99.62429124160437,88.6368765444569,-46.405696634589646,-107.92443142898304,-11.275718068627352,-54.473760978747805,-10.861947886657472,-24.677808392116454,-39.529307105275805,-30.061945870073636
1627-i_n,functional,n,i,0.20936545623840663,0.008054035045917276,28.776937886931037,378.3458697579173,15.630954940143361,148.17493018805504,109.06768333915205,72.22985349449338,-35.79363837602229,-97.9497050378038,-33.04963251418617,-38.5942563150501,-20.447221256078056,-18.614849489753333,-48.135941015571134,-30.173927129404134
2504-a_n,functional,n,a,0.9246643114123678,0.10250498893011355,9.06571568711164,372.65586818548985,50.36283055827944,122.11098062691362,108.43466879953363,88.19821478915478,-43.36310669443657,-109.81731623808736,-25.523889540503298,-33.56385224741459,-31.63628375603305,-9.83959137020255,-53.030199304297014,-19.81291731380706
2413-i_l,functional,l,i,0.32521506363331365,0.017217530117541083,30.879965933161568,390.26309247313606,26.2287074938785,145.79100573971277,90.60326029490781,90.48635858725982,-40.583467530298904,-116.80703938353959,-17.557072296058493,-41.27875471594702,-22.777016587986637,-18.78415146134539,-48.78096542587327,-21.236114488498735
2318-i_n,functional,n,i,0.3628272686388218,0.009936880906967998,30.931289368600087,389.08618419050185,22.002302090116178,151.12905095048748,92.27711122767576,82.64514793442743,-32.051649006139044,-118.60958299387953,-19.911759609665545,-37.99927485832577,-21.263807408003984,-21.587514587053022,-41.705425692416,-35.916074800342756
1611-i_l,functional,l,i,0.4680891752482917,0.013223756397880516,26.76063082808638,389.35290000632165,16.569249494316306,147.97102082298352,97.65819325991959,74.32778180817996,-24.76105486791912,-125.34492391867548,-21.602829176266813,-40.327971577159694,-23.99540640305018,-13.29632261234537,-48.39398254927232,-32.78560191431815
